999999999.0,999999999.0
999999999.0,999999999.0
0.0,3.6088094199738334
1.0,1.0
2.0,2.75
3.0,1.0
4.0,1.1618497109826589
5.0,1.0
6.0,2.311111111111111
7.0,7.193693693693693
8.0,1.0
9.0,1.3150684931506849
10.0,3.7
11.0,1.0
12.0,4.4983498349834985
13.0,3.1943127962085307
14.0,1.2934472934472934
15.0,10.806451612903226
16.0,1.0
17.0,3.5251798561151078
18.0,2.789473684210526
19.0,1.0
20.0,5.018115942028985
21.0,1.0
22.0,1.0
23.0,2.6835443037974684
24.0,1.0
25.0,6.462171052631579
26.0,2.4324324324324325
27.0,2.6666666666666665
28.0,1.0
29.0,2.073677160080375
30.0,1.0
31.0,1.8096256684491978
32.0,1.4593386952636282
33.0,1.922077922077922
34.0,1.0
35.0,2.6333333333333333
36.0,1.096774193548387
37.0,2.3333333333333335
38.0,3.142857142857143
39.0,3.375
40.0,1.0
41.0,1.6
42.0,8.127508090614887
43.0,1.0
44.0,5.958333333333333
45.0,1.022099447513812
46.0,1.3931379556826304
47.0,1.875
48.0,2.235294117647059
49.0,12.112676056338028
50.0,1.0165745856353592
51.0,1.0
52.0,1.2380952380952381
53.0,4.467924528301887
54.0,8.365963855421686
55.0,1.0072463768115942
56.0,1.100558659217877
57.0,1.0
58.0,6.636
59.0,5.833333333333333
60.0,2.8085106382978724
61.0,28.024615384615384
62.0,1.0
63.0,1.0
64.0,1.0
65.0,1.5
66.0,2.0701754385964914
67.0,4.083333333333333
68.0,1.025179856115108
69.0,5.861771058315335
70.0,1.0
71.0,3.4696969696969697
72.0,9.498756218905474
73.0,0.2971014492753623
74.0,2.0
75.0,1.9279475982532752
76.0,5.751677852348993
77.0,1.0
78.0,1.4676923076923076
79.0,2.0475460122699385
80.0,3.5
81.0,1.2105263157894737
82.0,1.0714285714285714
83.0,4.978640776699029
84.0,1.9507042253521127
85.0,1.0135135135135136
86.0,3.2127659574468086
87.0,1.9550561797752808
88.0,1.0
89.0,4.75
90.0,1.0
91.0,2.4545454545454546
92.0,5.016528925619835
93.0,2.8095238095238093
94.0,4.3076923076923075
95.0,3.0
96.0,2.978984238178634
97.0,8.245791245791246
98.0,2.668523676880223
99.0,11.146868250539956
100.0,1.9869565217391305
101.0,3.066666666666667
102.0,1.4483695652173914
103.0,3.9310344827586206
104.0,1.0
105.0,1.289855072463768
106.0,4.9825174825174825
107.0,1.6375
108.0,1.0
109.0,1.023479188900747
110.0,6.466981132075472
111.0,1.125
112.0,2.0717703349282295
113.0,3.3157894736842106
114.0,1.017094017094017
115.0,1.827191867852605
116.0,3.569620253164557
117.0,2.5
118.0,18.03846153846154
119.0,2.9640522875816995
120.0,1.0
121.0,1.1635883905013193
122.0,3.712742980561555
123.0,1.0310077519379846
124.0,7.112244897959184
125.0,1.0
126.0,2.9
127.0,2.088888888888889
128.0,1.9832635983263598
129.0,2.2918032786885245
130.0,3.357142857142857
131.0,23.03488372093023
132.0,3.9569377990430623
133.0,1.1116005873715125
134.0,1.0
135.0,1.0512540894220284
136.0,28.484848484848484
137.0,4.208675263774912
138.0,1.4978662873399715
139.0,6.0
140.0,4.35
141.0,5.755
142.0,1.0
143.0,9.07620164126612
144.0,1.0
145.0,1.0
146.0,1.1864406779661016
147.0,1.7203647416413375
148.0,3.5454545454545454
149.0,2.77
150.0,8.09375
151.0,3.4645799011532126
152.0,23.00136705399863
153.0,1.4137931034482758
154.0,1.5741239892183287
155.0,0.4409937888198758
156.0,1.0
157.0,1.398921832884097
158.0,3.7
159.0,5.118811881188119
160.0,2.5
161.0,3.5510791366906473
162.0,9.780844155844155
163.0,1.0
164.0,9.6
165.0,1.865424430641822
166.0,1.0
167.0,6.218867924528302
168.0,1.0389221556886228
169.0,0.5657894736842105
170.0,1.0146137787056368
171.0,1.0
172.0,3.3559322033898304
173.0,5.99009900990099
174.0,1.0
175.0,0.1484375
176.0,1.0
177.0,4.8538899430740035
178.0,5.647058823529412
179.0,3.6964285714285716
180.0,13.033783783783784
181.0,1.0641711229946524
182.0,1.3755334281650071
183.0,5.5394641564084
184.0,1.0733137829912023
185.0,1.0909090909090908
186.0,5.454819277108434
187.0,1.2837837837837838
188.0,3.2574712643678163
189.0,6.033898305084746
190.0,1.0
191.0,3.2448979591836733
192.0,2.9375
193.0,4.782608695652174
194.0,1.0683453237410072
195.0,2.003502626970228
196.0,1.0
197.0,2.6589958158995817
198.0,22.025641025641026
199.0,1.75
200.0,1.0
201.0,1.0
202.0,1.0
203.0,1.0
204.0,1.0
205.0,8.04646017699115
206.0,3.0526315789473686
207.0,1.3333333333333333
208.0,3.7924354243542435
209.0,10.432213209733488
210.0,1.8464106844741235
211.0,3.0309734513274336
212.0,2.352992957746479
213.0,1.9738805970149254
214.0,1.0
215.0,1.3333333333333333
216.0,1.0
217.0,1.0
218.0,1.5862068965517242
219.0,7.197802197802198
220.0,1.0
221.0,3.0
222.0,4.138020833333333
223.0,1.7845944103612816
224.0,1.0
225.0,3.3636363636363638
226.0,4.5377777777777775
227.0,7.017051705170517
228.0,3.65
229.0,1.0920340293890178
230.0,1.0
231.0,2.5714285714285716
232.0,2.89727463312369
233.0,6.424657534246576
234.0,3.511056511056511
235.0,1.1111111111111112
236.0,1.0633802816901408
237.0,1.0
238.0,4.121212121212121
239.0,4.0
240.0,2.75
241.0,3.180722891566265
242.0,1.0
243.0,1.0
244.0,1.0635593220338984
245.0,1.0
246.0,2.9211908931698773
247.0,3.046875
248.0,1.0
249.0,1.0
250.0,5.208955223880597
251.0,1.0
252.0,1.3022388059701493
253.0,6.609375
254.0,3.459090909090909
255.0,1.0666666666666667
256.0,2.834061135371179
257.0,1.0
258.0,1.0
259.0,10.184628237259815
260.0,2.466666666666667
261.0,1.0
262.0,1.1886792452830188
263.0,0.14285714285714285
264.0,7.068100358422939
265.0,1.0
266.0,2.7
267.0,6.970588235294118
268.0,5.046296296296297
269.0,0.0625
270.0,1.2226890756302522
271.0,6.15185601799775
272.0,1.0218068535825544
273.0,15.491228070175438
274.0,1.0
275.0,1.4754716981132074
276.0,6.9603174603174605
277.0,1.576271186440678
278.0,19.12033195020747
279.0,24.05521472392638
280.0,1.003875968992248
281.0,5.8125
282.0,1.7799304520615995
283.0,2.4703595724003886
284.0,1.0
285.0,1.0
286.0,2.558139534883721
287.0,1.1578947368421053
288.0,1.2013888888888888
289.0,21.093567251461987
290.0,3.5674255691768826
291.0,2.338235294117647
292.0,6.575757575757576
293.0,3.549618320610687
294.0,2.9577464788732395
295.0,1.4236016371077762
296.0,1.0
297.0,3.0
298.0,1.0
299.0,1.4096916299559472
300.0,24.009584664536742
301.0,4.138613861386139
302.0,1.8305084745762712
303.0,1.0909090909090908
304.0,2.0588235294117645
305.0,1.0
306.0,6.538461538461538
307.0,1.0
308.0,1.1729166666666666
309.0,1.0
310.0,1.0
311.0,7.3076923076923075
312.0,3.7142857142857144
313.0,2.806451612903226
314.0,3.0
315.0,3.2606635071090047
316.0,1.9056603773584906
317.0,1.0654205607476634
318.0,1.0
319.0,1.935672514619883
320.0,3.1659646166807076
321.0,3.740625
322.0,19.07537688442211
323.0,3.8111888111888113
324.0,5.319148936170213
325.0,1.125
326.0,2.720779220779221
327.0,2.8208020050125313
328.0,0.8543689320388349
329.0,0.00602409638554217
330.0,1.0
331.0,6.432291666666667
